,,12/31/24,Outbound Calls,,,,,Inbound Calls,,,,,Revenue,,,,,,,,,,,CAC,,,,Single Jobs,,,,,,,,,,,,,,GBA,,,,,,,SOLD ESTIMATES,,,MANPOWER,,,,,,SOLD HOURS,,,,,,,,,,,,,,,SJ<$100,,,,,,,Recalls,,,,,,,SJ Repair %,,,,,,,SJ Repair Avg$$,,,,,,,Opportunity TO %,,,,,,,TO Conversion %,,,,,,,Conversion $AVG,,,,,,,SJ MKTEstimates,,,,,,SJ MKTE Conv %,,,,,,,SJ MKTE Conv $,,,,,,,Airflow PRJ MIX %,,,,,,,AF PRJ AVG $,,,,,,Equip MIX %,,,,,,,Equip AVG $,,,,,,,SVC PRJ %,,,,,,,SVC PRJ AVG $,,,,,,,Tech Count,,,,,Sales Tech Count,,,,,Installers Count,,,,,Techs Term,,,,,Sales Techs Term,,,,,Installer Term,,,,,Clubs,,,,,NPS,,,,
45108,07/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45108,07/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507801.BAKERSFIELD HVAC AOR,06/01/23,01.BAKERSFIELD HVAC AOR,,,,,,,,,,,"$60,060",,"$442,170",,"$20,629","$33,737",,"$447,864","$502,230","$502,230",223.5%,"$30,134",74,814,,37,,37,0,,326,326,,340,106,271,377,377,114.8%,"$1,623","$1,300",$195,$124,"$1,332","$1,332",194.7%,"$526,275","$526,275",405.6%,377,4,2,0,36,2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,22,251,,74,199,,273,0,0,,0,,,0,40.54%,25.88%,,30.19%,26.20%,,27.32%,$635.46,$519.17,,$741.62,$444.53,,$535.94,45.95%,32.94%,,6.60%,45.02%,,34.22%,17.65%,31.25%,29.46%,42.86%,28.69%,,29.46%,"$20,692.67","$11,773.49","$12,477.63","$8,638.00","$12,806.74",,"$12,477.63",,,,,,,,,,,,,,,,,,,,,100.00%,78.52%,80.96%,,,,,"$16,949.67","$11,989.23","$12,502.38",,,,,20.50%,18.18%,,,,18.18%,,"$13,567.50","$13,567.50",,,,"$13,567.50",,0.87%,0.87%,,,,0.87%,,"$1,945.00","$1,945.00",,,,"$1,945.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507801.BAKERSFIELD HVAC MKT,06/01/23,01.BAKERSFIELD HVAC MKT,,,,,,,,,,,"$67,831",,"$193,195",,$0,$0,"$4,376","$256,650","$261,026","$261,026",27.0%,"$15,662",,0,,0,,0,0,,0,0,,0,,,0,0,,"$2,188","$12,075",,,"$5,554","$5,554",60.6%,"$293,774","$293,774",,47,1,54,1,56,2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,16,47,47,47,,16.13%,31.25%,21.28%,,,21.28%,21.28%,"$4,894.55","$7,603.19",,,,"$27,338.20","$27,338.20",33.25%,62.11%,54.48%,,,,,"$22,554.00","$29,318.75","$27,965.80",,,,64.77%,34.15%,42.24%,,,,42.24%,"$43,937.00","$16,118.25","$21,682.00",,,,"$21,682.00",0.52%,2.76%,3.28%,,,,3.28%,"$1,340.00","$1,010.20","$1,051.42",,,,"$1,051.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507802.FRESNO HVAC AOR,06/01/23,02.FRESNO HVAC AOR,,,,,,,,,,,"$58,818",,"$147,397",,"$9,137","$22,147",,"$174,931","$206,215","$206,215",90.8%,"$12,373",138,427,,29,,29,0,,231,231,,238,57,210,267,267,68.7%,"$2,028",$619,$160,$105,$772,$772,132.2%,"$243,445","$243,445",44.3%,267,3,3,0,14,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,23,197,,45,175,,220,0,0,,0,,,0,20.69%,17.23%,,21.05%,16.67%,,17.60%,"$1,184.50",$628.29,,$931.59,$619.65,,$699.30,44.83%,32.35%,,,42.86%,,33.71%,23.08%,18.18%,18.89%,,18.89%,,18.89%,"$19,376.67","$10,796.57","$12,310.71",,"$12,310.71",,"$12,310.71",,,,,,,,,,,,,,,,,,,,,69.40%,67.30%,67.90%,,,,,"$34,700.00","$8,408.00","$10,798.18",,,,30.60%,29.16%,29.57%,,,,29.57%,"$15,300.00","$18,214.50","$17,243.00",,,,"$17,243.00",,2.53%,2.53%,,,,2.53%,,"$2,210.80","$2,210.80",,,,"$2,210.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507802.FRESNO HVAC MKT,06/01/23,02.FRESNO HVAC MKT,,,,,,,,,,,"$58,205",,"$35,946",,$0,$0,$0,"$94,151","$94,151","$94,151",215.1%,"$5,649",10,5649,,1,,1,0,,0,0,,0,1,,1,1,1700.0%,"$2,425","$1,997",$0,,"$2,242","$2,242",13535.7%,"$52,849","$52,849",234.9%,42,0,17,0,39,2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,1,0,,1,,,1,0,0,,0,,,0,0.00%,,,0.00%,,,0.00%,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,23,18,41,41,41,,8.70%,11.11%,9.76%,,,9.76%,9.76%,$999.96,"$1,658.33",,,,"$13,212.25","$13,212.25",0.00%,6.95%,2.66%,,,,,,"$2,500.00","$2,500.00",,,,100.00%,83.04%,93.53%,,,,93.53%,"$14,551.25","$14,925.00","$14,675.83",,,,"$14,675.83",,3.82%,3.82%,,,,3.82%,,"$1,198.67","$1,198.67",,,,"$1,198.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507803.VISALIA HVAC AOR,06/01/23,03.VISALIA HVAC AOR,,,,,,,,,,,"$19,348",,"$150,195",,"$2,736","$7,580",,"$159,227","$169,543","$169,543",531.9%,"$10,173",21,925,,11,,11,0,,170,170,,174,30,155,185,185,275.9%,"$1,759",$863,$91,$49,$916,$916,149.8%,"$191,525","$191,525",39.2%,185,2,2,0,13,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,11,150,,23,138,,161,0,0,,0,,,0,0.00%,13.79%,,23.33%,10.97%,,12.97%,,$395.79,,$421.43,$385.24,,$395.79,27.27%,21.84%,,13.33%,23.87%,,22.16%,66.67%,34.21%,36.59%,50.00%,35.14%,,36.59%,"$14,953.00","$10,365.85","$10,977.47","$14,990.00","$10,360.15",,"$10,977.47",,,,,,,,,,,,,,,,,,,,,0.00%,70.22%,61.88%,,,,,,"$9,853.20","$9,853.20",,,,100.00%,26.08%,34.86%,,,,34.86%,"$18,906.00","$18,300.00","$18,502.00",,,,"$18,502.00",,3.26%,3.26%,,,,3.26%,,"$2,594.50","$2,594.50",,,,"$2,594.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507803.VISALIA HVAC MKT,06/01/23,03.VISALIA HVAC MKT,,,,,,,,,,,"$91,297",,"$2,319",,$0,$0,$0,"$93,616","$93,616","$93,616",26.9%,"$5,617",16,5617,,1,,1,0,,0,0,,0,1,,1,1,,"$3,969",$580,$0,,"$3,467","$3,467",,"$132,303","$132,303",,27,0,25,0,5,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,1,0,,1,,,1,0,0,,0,,,0,0.00%,,,0.00%,,,0.00%,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,22,4,26,26,26,,31.82%,25.00%,30.77%,,,30.77%,30.77%,"$6,681.95",$750.00,,,,"$18,750.38","$18,750.38",38.77%,0.00%,37.81%,,,,,"$35,396.00",,"$35,396.00",,,,43.93%,0.00%,42.84%,,,,42.84%,"$20,053.00",,"$20,053.00",,,,"$20,053.00",16.87%,2.48%,19.35%,,,,19.35%,"$15,795.00",$331.29,"$2,264.25",,,,"$2,264.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507804.PASO HVAC AOR,06/01/23,04.PASO HVAC AOR,,,,,,,,,,,$326,,"$112,460",,"$2,957","$13,615",,"$96,214","$112,786","$112,786",,"$6,767",0,677,,10,,10,0,,113,113,,113,39,84,123,123,,$33,$995,$76,$162,$917,$917,,"$231,267","$231,267",,123,1,,0,0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,9,81,,31,59,,90,0,0,,0,,,0,10.00%,28.32%,,20.51%,29.76%,,26.83%,$189.00,$474.34,,$360.34,$499.40,,$465.69,40.00%,26.55%,,66.67%,9.52%,,27.64%,25.00%,33.33%,32.35%,30.77%,37.50%,,32.35%,"$16,461.00","$10,291.40","$10,852.27","$10,021.13","$13,068.67",,"$10,852.27",,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,,,,,,"$8,746.73","$8,746.73",,,,,,0.00%,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507804.PASO HVAC MKT,06/01/23,04.PASO HVAC MKT,,,,,,,,,,,"$22,828",,"$225,862",,$0,$0,$0,"$248,690","$248,690","$248,690",,"$14,921",,0,,0,,0,0,,0,0,,0,,,0,0,,$507,"$11,293",,,"$3,826","$3,826",,$0,$0,,65,1,2,0,0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.30%,33.33%,33.33%,,,33.33%,,"$14,800.00","$14,800.00","$14,800.00",,,"$14,800.00",45,20,65,65,65,,24.44%,0.00%,16.92%,,,16.92%,16.92%,"$1,219.13",$0.00,,,,"$4,987.36","$4,987.36",8.34%,30.98%,28.90%,,,,,"$1,904.00","$9,996.00","$8,984.50",,,,91.66%,68.81%,70.91%,,,,70.91%,"$4,184.80","$7,770.55","$7,053.40",,,,"$7,053.40",,0.19%,0.19%,,,,0.19%,,$479.00,$479.00,,,,$479.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507805.SALINAS HVAC AOR,06/01/23,05.SALINAS HVAC AOR,,,,,,,,,,,$944,,"$74,634",,"$4,627","$1,126",,"$69,825","$75,578","$75,578",,"$4,535",1,648,,7,,7,0,,44,44,,44,29,22,51,51,,$135,"$1,696",$160,$51,"$1,482","$1,482",,"$173,162","$173,162",,51,1,,0,0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,6,35,,24,17,,41,0,0,,0,,,0,14.29%,20.45%,,17.24%,22.73%,,19.61%,$668.00,$665.47,,$814.10,$517.34,,$665.72,42.86%,25.00%,,34.48%,18.18%,,27.45%,0.00%,36.36%,28.57%,20.00%,50.00%,,28.57%,,"$14,210.47","$14,210.47","$11,313.94","$17,107.00",,"$14,210.47",,,,,,,,,,,,,,,,,,,,,,49.76%,49.76%,,,,,,"$8,686.50","$8,686.50",,,,,50.24%,50.24%,,,,50.24%,,"$8,769.75","$8,769.75",,,,"$8,769.75",,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507805.SALINAS HVAC MKT,06/01/23,05.SALINAS HVAC MKT,,,,,,,,,,,"$26,297",,"$79,353",,$0,$0,$0,"$105,650","$105,650","$105,650",,"$6,339",,0,,0,,0,0,,0,0,,0,,,0,0,,$797,"$6,104",,,"$2,297","$2,297",,$0,$0,,46,0,,0,0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,13,46,46,46,,18.18%,23.08%,19.57%,,,19.57%,19.57%,"$1,418.91","$3,466.15",,,,"$10,209.33","$10,209.33",0.00%,0.00%,0.00%,,,,,,,,,,,100.00%,100.00%,100.00%,,,,100.00%,"$8,765.67","$8,816.94","$8,804.13",,,,"$8,804.13",,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078ADMIN,06/01/23,ADMIN,,,,,,,,,,,$0,,"$3,402",,$0,"$3,402",,,"$3,402","$3,402",,$204,,0,,0,,0,,,13,13,,13,,13,13,13,,,$262,,$262,$262,$262,,$0,$0,,13,0,,0,0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0,0,,,0,,0,,0,,,,,,,100.00%,,,100.00%,,100.00%,,$261.69,,,$261.69,,$261.69,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,06/01/23,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504701.BAKERSFIELD HVAC AOR,05/01/23,01.BAKERSFIELD HVAC AOR,,,,,,,,,,,"$80,910",,"$344,279",,"$41,276","$51,004",,"$332,910","$425,189","$425,189",160.8%,"$25,511",203,399,,64,,64,0,,354,354,,375,174,265,439,439,106.0%,"$1,264",$918,$237,$192,$969,$969,151.7%,"$442,403","$442,403",319.5%,439,5,10,0,26,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,43,248,,117,174,,291,0,0,,0,,,0,32.81%,33.60%,,32.18%,34.34%,,33.49%,$600.96,$680.62,,$824.40,$572.18,,$669.32,31.25%,25.60%,,1.72%,42.64%,,26.42%,15.00%,21.88%,20.69%,33.33%,20.35%,,20.69%,"$22,344.33","$11,054.05","$12,465.33","$11,400.00","$12,511.65",,"$12,465.33",,,,,,,,,,,,,,,,,,,,,27.36%,63.40%,56.14%,,,,,"$18,339.00","$10,535.13","$10,994.18",,,,72.64%,33.37%,41.28%,,,,41.28%,"$24,347.00","$12,676.57","$15,270.00",,,,"$15,270.00",,2.58%,2.58%,,,,2.58%,,"$1,715.80","$1,715.80",,,,"$1,715.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504701.BAKERSFIELD HVAC MKT,05/01/23,01.BAKERSFIELD HVAC MKT,,,,,,,,,,,"$176,551",,"$264,603",,$0,$0,$0,"$441,154","$441,154","$441,154",46.8%,"$26,469",20,8823,,3,,3,0,,3,3,,3,6,,6,6,,"$2,848","$7,350",$0,,"$4,502","$4,502",97.0%,"$309,617","$309,617",,98,1,56,1,78,3,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,3,3,,6,,,6,0,0,,0,,,0,0.00%,0.00%,,0.00%,,,0.00%,,,,,,,,66.67%,0.00%,,33.33%,,,33.33%,13.11%,,0.00%,0.00%,,,0.00%,,,,,,,,59,33,92,92,92,,13.56%,15.15%,14.13%,,,14.13%,14.13%,"$3,998.41","$2,412.97",,,,"$24,271.85","$24,271.85",88.19%,45.14%,62.37%,,,,,"$38,925.00","$23,886.40","$30,570.22",,,,11.24%,50.24%,34.64%,,,,34.64%,"$19,851.00","$18,992.29","$19,099.63",,,,"$19,099.63",0.23%,2.77%,3.00%,,,,3.00%,"$1,000.00","$1,111.36","$1,102.08",,,,"$1,102.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504702.FRESNO HVAC AOR,05/01/23,02.FRESNO HVAC AOR,,,,,,,,,,,"$81,727",,"$322,183",,"$15,111","$36,027",,"$352,772","$403,910","$403,910",88.6%,"$24,235",142,577,,42,,42,0,,240,240,,251,92,201,293,293,67.1%,"$1,946","$1,284",$164,$179,"$1,379","$1,379",132.1%,"$385,867","$385,867",0.0%,293,3,2,0,19,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,32,192,,70,154,,224,0,0,,0,,,0,21.43%,23.51%,,22.83%,23.38%,,23.21%,"$1,142.90",$651.97,,$849.64,$663.89,,$723.12,45.24%,32.27%,,3.26%,48.26%,,34.13%,10.53%,20.99%,19.00%,0.00%,19.59%,,19.00%,"$20,097.50","$13,627.51","$14,308.56",,"$14,308.56",,"$14,308.56",,,,,,,,,,,,,,,,,,,,,100.00%,88.22%,90.46%,,,,,"$33,650.00","$17,988.07","$19,945.81",,,,,11.78%,9.54%,,,,9.54%,,"$11,213.00","$11,213.00",,,,"$11,213.00",,0.00%,0.00%,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504702.FRESNO HVAC MKT,05/01/23,02.FRESNO HVAC MKT,,,,,,,,,,,"$93,133",,"$53,835",,$0,$0,$0,"$146,968","$146,968","$146,968",407.2%,"$8,818",42,2205,,4,,4,0,,1,1,,1,5,,5,5,275.0%,"$1,455","$2,243",$0,,"$1,670","$1,670",148.1%,"$111,956","$111,956",0.0%,88,1,25,0,43,2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,3,1,,4,,,4,0,0,,0,,,0,25.00%,0.00%,,20.00%,,,20.00%,$500.00,,,$500.00,,,$500.00,25.00%,200.00%,,20.00%,,,60.00%,6.56%,92.00%,0.00%,0.00%,0.00%,,0.00%,,,,,,,,60,23,83,83,83,,6.67%,13.04%,8.43%,,,8.43%,8.43%,"$1,635.00","$2,015.48",,,,"$20,636.57","$20,636.57",31.68%,0.00%,20.07%,,,,,"$29,500.00",,"$29,500.00",,,,67.81%,86.11%,74.51%,,,,74.51%,"$12,630.80","$15,452.00","$13,688.75",,,,"$13,688.75",0.33%,5.09%,5.41%,,,,5.41%,$479.00,"$1,869.75","$1,591.60",,,,"$1,591.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
